entry,at,order
"Player stacks: #2 ""nw @ gTBoFhSFHs"" (430) | #4 ""Nuo @ txW4Zv0Ud7"" (371) | #6 ""lmm @ 4Iies5lZZX"" (231) | #7 ""mouyu1021 @ UAV9Myl4l0"" (1192) | #8 ""hyq @ HZkdinonr0"" (531) | #9 ""wjh @ yQzNmdWzgU"" (660) | #10 ""L4tent(2) @ gQ7LdQUhGg"" (653)",2026-02-14T17:02:00.450Z,177108852045002
"-- starting hand #137 (id: bmjr1vityuxx)  No Limit Texas Hold'em (dealer: ""nw @ gTBoFhSFHs"") --",2026-02-14T17:02:00.450Z,177108852045001
"The player ""zjq @ hrS5DgYeW9"" quits the game with a stack of 0.",2026-02-14T17:02:00.450Z,177108852045000
"-- ending hand #136 --",2026-02-14T17:01:55.443Z,177108851544302
"""mouyu1021 @ UAV9Myl4l0"" collected 371 from pot with Two Pair, K's & 3's on the second run  (combination: 10♣, 3♣, 3♦, K♦, K♥)",2026-02-14T17:01:55.443Z,177108851544301
"""mouyu1021 @ UAV9Myl4l0"" collected 371 from pot with Two Pair, K's & 6's (combination: J♠, 6♦, 6♥, K♦, K♥)",2026-02-14T17:01:55.443Z,177108851544300
"River (second run): 3♣, 3♦, 6♦, 10♣ [7♠]",2026-02-14T17:01:51.386Z,177108851138600
"Turn (second run): 3♣, 3♦, 6♦ [10♣]",2026-02-14T17:01:47.383Z,177108850738300
"River: 3♣, 3♦, 6♦, 6♥ [J♠]",2026-02-14T17:01:43.378Z,177108850337800
"Turn: 3♣, 3♦, 6♦ [6♥]",2026-02-14T17:01:39.363Z,177108849936300
"""mouyu1021 @ UAV9Myl4l0"" shows a K♦, K♥.",2026-02-14T17:01:35.357Z,177108849535701
"""zjq @ hrS5DgYeW9"" shows a Q♥, Q♠.",2026-02-14T17:01:35.357Z,177108849535700
"All players in hand choose to run it twice.",2026-02-14T17:01:34.538Z,177108849453801
"""mouyu1021 @ UAV9Myl4l0"" chooses to  run it twice.",2026-02-14T17:01:34.538Z,177108849453800
"""zjq @ hrS5DgYeW9"" chooses to  run it twice.",2026-02-14T17:01:33.222Z,177108849322200
"Remaining players decide whether to run it twice.",2026-02-14T17:01:31.949Z,177108849194901
"""zjq @ hrS5DgYeW9"" calls 217 and go all in",2026-02-14T17:01:31.949Z,177108849194900
"""mouyu1021 @ UAV9Myl4l0"" bets 217",2026-02-14T17:01:28.567Z,177108848856700
"""zjq @ hrS5DgYeW9"" checks",2026-02-14T17:01:24.035Z,177108848403500
"Flop:  [3♣, 3♦, 6♦]",2026-02-14T17:01:22.046Z,177108848204600
"""zjq @ hrS5DgYeW9"" calls 149",2026-02-14T17:01:21.235Z,177108848123500
"""mouyu1021 @ UAV9Myl4l0"" raises to 149",2026-02-14T17:01:08.466Z,177108846846600
"""lmm @ 4Iies5lZZX"" folds",2026-02-14T17:01:04.735Z,177108846473500
"""zjq @ hrS5DgYeW9"" raises to 90",2026-02-14T17:01:03.565Z,177108846356500
"""Nuo @ txW4Zv0Ud7"" folds",2026-02-14T17:00:50.493Z,177108845049300
"""nw @ gTBoFhSFHs"" folds",2026-02-14T17:00:47.604Z,177108844760400
"""L4tent(2) @ gQ7LdQUhGg"" folds",2026-02-14T17:00:46.740Z,177108844674000
"""wjh @ yQzNmdWzgU"" folds",2026-02-14T17:00:45.563Z,177108844556300
"""hyq @ HZkdinonr0"" folds",2026-02-14T17:00:44.361Z,177108844436100
"""mouyu1021 @ UAV9Myl4l0"" raises to 31",2026-02-14T17:00:43.155Z,177108844315500
"""lmm @ 4Iies5lZZX"" calls 7",2026-02-14T17:00:38.392Z,177108843839200
"""zjq @ hrS5DgYeW9"" raises to 7",2026-02-14T17:00:37.231Z,177108843723100
"""Nuo @ txW4Zv0Ud7"" posts a big blind of 2",2026-02-14T17:00:33.675Z,177108843367512
"""nw @ gTBoFhSFHs"" posts a small blind of 1",2026-02-14T17:00:33.675Z,177108843367511
"Your hand is 10♠, 2♥",2026-02-14T17:00:33.675Z,177108843367509
"Player stacks: #2 ""nw @ gTBoFhSFHs"" (431) | #4 ""Nuo @ txW4Zv0Ud7"" (373) | #5 ""zjq @ hrS5DgYeW9"" (366) | #6 ""lmm @ 4Iies5lZZX"" (238) | #7 ""mouyu1021 @ UAV9Myl4l0"" (816) | #8 ""hyq @ HZkdinonr0"" (531) | #9 ""wjh @ yQzNmdWzgU"" (660) | #10 ""L4tent(2) @ gQ7LdQUhGg"" (653)",2026-02-14T17:00:33.675Z,177108843367502
"-- starting hand #136 (id: iyd4deffta84)  No Limit Texas Hold'em (dealer: ""L4tent(2) @ gQ7LdQUhGg"") --",2026-02-14T17:00:33.675Z,177108843367501
"The player ""lmm @ 4Iies5lZZX"" joined the game with a stack of 238.",2026-02-14T17:00:33.675Z,177108843367500
"-- ending hand #135 --",2026-02-14T17:00:30.618Z,177108843061803
"""wjh @ yQzNmdWzgU"" collected 95 from pot with Flush, K High (combination: 2♠, 5♠, 9♠, J♠, K♠)",2026-02-14T17:00:30.618Z,177108843061802
"""wjh @ yQzNmdWzgU"" shows a Q♣, J♠.",2026-02-14T17:00:30.618Z,177108843061801
"""mouyu1021 @ UAV9Myl4l0"" shows a 6♦, 7♠.",2026-02-14T17:00:30.618Z,177108843061800
"""wjh @ yQzNmdWzgU"" checks",2026-02-14T17:00:29.810Z,177108842981000
"""mouyu1021 @ UAV9Myl4l0"" checks",2026-02-14T17:00:26.768Z,177108842676800
"River: K♠, 2♠, 5♠, 9♦ [9♠]",2026-02-14T17:00:24.468Z,177108842446800
"""mouyu1021 @ UAV9Myl4l0"" calls 20",2026-02-14T17:00:23.631Z,177108842363100
"""zjq @ hrS5DgYeW9"" folds",2026-02-14T17:00:21.220Z,177108842122000
"""Nuo @ txW4Zv0Ud7"" folds",2026-02-14T17:00:18.594Z,177108841859400
"""wjh @ yQzNmdWzgU"" bets 20",2026-02-14T17:00:15.302Z,177108841530200
"""mouyu1021 @ UAV9Myl4l0"" checks",2026-02-14T17:00:06.606Z,177108840660600
"""zjq @ hrS5DgYeW9"" checks",2026-02-14T17:00:05.358Z,177108840535800
"""Nuo @ txW4Zv0Ud7"" checks",2026-02-14T17:00:04.116Z,177108840411600
"Turn: K♠, 2♠, 5♠ [9♦]",2026-02-14T17:00:00.132Z,177108840013200
"""wjh @ yQzNmdWzgU"" checks",2026-02-14T16:59:59.193Z,177108839919300
"""mouyu1021 @ UAV9Myl4l0"" checks",2026-02-14T16:59:48.658Z,177108838865800
"""zjq @ hrS5DgYeW9"" checks",2026-02-14T16:59:46.328Z,177108838632800
"""Nuo @ txW4Zv0Ud7"" checks",2026-02-14T16:59:44.288Z,177108838428800
"Flop:  [K♠, 2♠, 5♠]",2026-02-14T16:59:41.571Z,177108838157100
"""mouyu1021 @ UAV9Myl4l0"" calls 13",2026-02-14T16:59:40.757Z,177108838075700
"""zjq @ hrS5DgYeW9"" calls 13",2026-02-14T16:59:38.238Z,177108837823800
"""Nuo @ txW4Zv0Ud7"" calls 13",2026-02-14T16:59:35.870Z,177108837587000
"""nw @ gTBoFhSFHs"" folds",2026-02-14T16:59:31.925Z,177108837192500
"""L4tent(2) @ gQ7LdQUhGg"" folds",2026-02-14T16:59:31.049Z,177108837104900
"""wjh @ yQzNmdWzgU"" raises to 13",2026-02-14T16:59:29.920Z,177108836992000
"The admin approved the player ""lmm @ 4Iies5lZZX"" participation with a stack of 238.",2026-02-14T16:59:17.097Z,177108835709700
"""hyq @ HZkdinonr0"" folds",2026-02-14T16:59:07.403Z,177108834740300
"The player ""lmm @ 4Iies5lZZX"" requested a seat.",2026-02-14T16:59:06.990Z,177108834699000
"""mouyu1021 @ UAV9Myl4l0"" calls 2",2026-02-14T16:59:06.203Z,177108834620300
"""zjq @ hrS5DgYeW9"" calls 2",2026-02-14T16:59:01.877Z,177108834187700
"""Nuo @ txW4Zv0Ud7"" calls 2",2026-02-14T16:58:55.731Z,177108833573100
"""nw @ gTBoFhSFHs"" posts a big blind of 2",2026-02-14T16:58:52.436Z,177108833243611
"""L4tent(2) @ gQ7LdQUhGg"" posts a small blind of 1",2026-02-14T16:58:52.436Z,177108833243610
"Your hand is Q♣, J♠",2026-02-14T16:58:52.436Z,177108833243608
"Player stacks: #2 ""nw @ gTBoFhSFHs"" (433) | #4 ""Nuo @ txW4Zv0Ud7"" (386) | #5 ""zjq @ hrS5DgYeW9"" (379) | #7 ""mouyu1021 @ UAV9Myl4l0"" (849) | #8 ""hyq @ HZkdinonr0"" (531) | #9 ""wjh @ yQzNmdWzgU"" (598) | #10 ""L4tent(2) @ gQ7LdQUhGg"" (654)",2026-02-14T16:58:52.436Z,177108833243602
"-- starting hand #135 (id: ugmi4zungcgr)  No Limit Texas Hold'em (dealer: ""wjh @ yQzNmdWzgU"") --",2026-02-14T16:58:52.436Z,177108833243601
"The player ""lmm @ 4Iies5lZZX"" quits the game with a stack of 238.",2026-02-14T16:58:52.436Z,177108833243600
"Undealt cards:  [4♣, K♠, 10♣, 2♣, K♥]",2026-02-14T16:58:48.767Z,177108832876700
"-- ending hand #134 --",2026-02-14T16:58:46.510Z,177108832651002
"""wjh @ yQzNmdWzgU"" collected 16 from pot",2026-02-14T16:58:46.510Z,177108832651001
"Uncalled bet of 21 returned to ""wjh @ yQzNmdWzgU""",2026-02-14T16:58:46.510Z,177108832651000
"""mouyu1021 @ UAV9Myl4l0"" folds",2026-02-14T16:58:45.683Z,177108832568300
"""L4tent(2) @ gQ7LdQUhGg"" folds",2026-02-14T16:58:34.340Z,177108831434000
"""wjh @ yQzNmdWzgU"" raises to 28",2026-02-14T16:58:32.264Z,177108831226400
"""hyq @ HZkdinonr0"" folds",2026-02-14T16:58:22.695Z,177108830269500
"""mouyu1021 @ UAV9Myl4l0"" raises to 7",2026-02-14T16:58:21.032Z,177108830103200
"""zjq @ hrS5DgYeW9"" folds",2026-02-14T16:58:18.187Z,177108829818700
"""Nuo @ txW4Zv0Ud7"" folds",2026-02-14T16:58:17.041Z,177108829704100
"""lmm @ 4Iies5lZZX"" folds",2026-02-14T16:58:15.655Z,177108829565500
"""nw @ gTBoFhSFHs"" folds",2026-02-14T16:58:14.436Z,177108829443600
"""L4tent(2) @ gQ7LdQUhGg"" posts a big blind of 2",2026-02-14T16:58:12.163Z,177108829216311
"""wjh @ yQzNmdWzgU"" posts a small blind of 1",2026-02-14T16:58:12.163Z,177108829216310
"Your hand is A♠, Q♠",2026-02-14T16:58:12.163Z,177108829216308
"Player stacks: #2 ""nw @ gTBoFhSFHs"" (433) | #3 ""lmm @ 4Iies5lZZX"" (238) | #4 ""Nuo @ txW4Zv0Ud7"" (386) | #5 ""zjq @ hrS5DgYeW9"" (379) | #7 ""mouyu1021 @ UAV9Myl4l0"" (856) | #8 ""hyq @ HZkdinonr0"" (531) | #9 ""wjh @ yQzNmdWzgU"" (589) | #10 ""L4tent(2) @ gQ7LdQUhGg"" (656)",2026-02-14T16:58:12.163Z,177108829216301
"-- starting hand #134 (id: syzjvhuejuh4)  No Limit Texas Hold'em (dealer: ""hyq @ HZkdinonr0"") --",2026-02-14T16:58:12.163Z,177108829216300
"-- ending hand #133 --",2026-02-14T16:58:06.247Z,177108828624702
"""wjh @ yQzNmdWzgU"" collected 37 from pot",2026-02-14T16:58:06.247Z,177108828624701
"Uncalled bet of 18 returned to ""wjh @ yQzNmdWzgU""",2026-02-14T16:58:06.247Z,177108828624700
"""mouyu1021 @ UAV9Myl4l0"" folds",2026-02-14T16:58:05.430Z,177108828543000
"""lmm @ 4Iies5lZZX"" folds",2026-02-14T16:58:03.714Z,177108828371400
"""wjh @ yQzNmdWzgU"" bets 18",2026-02-14T16:58:01.918Z,177108828191800
"Flop:  [4♣, J♦, K♥]",2026-02-14T16:57:56.143Z,177108827614300
"""mouyu1021 @ UAV9Myl4l0"" calls 12",2026-02-14T16:57:55.330Z,177108827533000
"""lmm @ 4Iies5lZZX"" calls 12",2026-02-14T16:57:53.465Z,177108827346500
"""wjh @ yQzNmdWzgU"" raises to 12",2026-02-14T16:57:51.019Z,177108827101900
"""hyq @ HZkdinonr0"" folds",2026-02-14T16:57:42.755Z,177108826275500
"""mouyu1021 @ UAV9Myl4l0"" calls 2",2026-02-14T16:57:41.563Z,177108826156300
"""zjq @ hrS5DgYeW9"" folds",2026-02-14T16:57:40.326Z,177108826032600
"""Nuo @ txW4Zv0Ud7"" folds",2026-02-14T16:57:38.027Z,177108825802700
"""lmm @ 4Iies5lZZX"" calls 2",2026-02-14T16:57:36.657Z,177108825665700
"""nw @ gTBoFhSFHs"" folds",2026-02-14T16:57:35.400Z,177108825540000
"""L4tent(2) @ gQ7LdQUhGg"" folds",2026-02-14T16:57:34.384Z,177108825438400
"""wjh @ yQzNmdWzgU"" posts a big blind of 2",2026-02-14T16:57:33.073Z,177108825307311
"""hyq @ HZkdinonr0"" posts a small blind of 1",2026-02-14T16:57:33.073Z,177108825307310
"Your hand is A♥, K♠",2026-02-14T16:57:33.073Z,177108825307308
"Player stacks: #2 ""nw @ gTBoFhSFHs"" (433) | #3 ""lmm @ 4Iies5lZZX"" (250) | #4 ""Nuo @ txW4Zv0Ud7"" (386) | #5 ""zjq @ hrS5DgYeW9"" (379) | #7 ""mouyu1021 @ UAV9Myl4l0"" (868) | #8 ""hyq @ HZkdinonr0"" (532) | #9 ""wjh @ yQzNmdWzgU"" (564) | #10 ""L4tent(2) @ gQ7LdQUhGg"" (656)",2026-02-14T16:57:33.073Z,177108825307301
"-- starting hand #133 (id: sckxrlqwjrhk)  No Limit Texas Hold'em (dealer: ""mouyu1021 @ UAV9Myl4l0"") --",2026-02-14T16:57:33.073Z,177108825307300
"Undealt cards: J♣, 7♦, 10♠ [J♦, J♥]",2026-02-14T16:57:28.822Z,177108824882200
"-- ending hand #132 --",2026-02-14T16:57:27.114Z,177108824711402
"""wjh @ yQzNmdWzgU"" collected 20 from pot",2026-02-14T16:57:27.114Z,177108824711401
"Uncalled bet of 10 returned to ""wjh @ yQzNmdWzgU""",2026-02-14T16:57:27.114Z,177108824711400
"""hyq @ HZkdinonr0"" folds",2026-02-14T16:57:26.280Z,177108824628000
"""mouyu1021 @ UAV9Myl4l0"" folds",2026-02-14T16:57:23.766Z,177108824376600
"""nw @ gTBoFhSFHs"" folds",2026-02-14T16:57:22.591Z,177108824259100
"""wjh @ yQzNmdWzgU"" bets 10",2026-02-14T16:57:20.752Z,177108824075200
"""hyq @ HZkdinonr0"" checks",2026-02-14T16:57:14.616Z,177108823461600
"""mouyu1021 @ UAV9Myl4l0"" checks",2026-02-14T16:57:12.176Z,177108823217600
"Flop:  [J♣, 7♦, 10♠]",2026-02-14T16:57:10.055Z,177108823005500
"""hyq @ HZkdinonr0"" calls 5",2026-02-14T16:57:09.227Z,177108822922700
"""mouyu1021 @ UAV9Myl4l0"" calls 5",2026-02-14T16:57:06.841Z,177108822684100
"""zjq @ hrS5DgYeW9"" folds",2026-02-14T16:57:05.043Z,177108822504300
"""Nuo @ txW4Zv0Ud7"" folds",2026-02-14T16:57:03.602Z,177108822360200
"""lmm @ 4Iies5lZZX"" folds",2026-02-14T16:57:02.183Z,177108822218300
"""nw @ gTBoFhSFHs"" calls 5",2026-02-14T16:57:00.955Z,177108822095500
"""L4tent(2) @ gQ7LdQUhGg"" folds",2026-02-14T16:56:58.669Z,177108821866900
"""wjh @ yQzNmdWzgU"" raises to 5",2026-02-14T16:56:52.578Z,177108821257800
"""hyq @ HZkdinonr0"" posts a big blind of 2",2026-02-14T16:56:32.344Z,177108819234411
"""mouyu1021 @ UAV9Myl4l0"" posts a small blind of 1",2026-02-14T16:56:32.344Z,177108819234410
"Your hand is Q♣, Q♦",2026-02-14T16:56:32.344Z,177108819234408
"Player stacks: #2 ""nw @ gTBoFhSFHs"" (438) | #3 ""lmm @ 4Iies5lZZX"" (250) | #4 ""Nuo @ txW4Zv0Ud7"" (386) | #5 ""zjq @ hrS5DgYeW9"" (379) | #7 ""mouyu1021 @ UAV9Myl4l0"" (873) | #8 ""hyq @ HZkdinonr0"" (537) | #9 ""wjh @ yQzNmdWzgU"" (549) | #10 ""L4tent(2) @ gQ7LdQUhGg"" (656)",2026-02-14T16:56:32.344Z,177108819234401
"-- starting hand #132 (id: 3alnjjo1a5mi)  No Limit Texas Hold'em (dealer: ""zjq @ hrS5DgYeW9"") --",2026-02-14T16:56:32.344Z,177108819234400
"""nw @ gTBoFhSFHs"" shows a 10♣.",2026-02-14T16:56:29.563Z,177108818956300
"-- ending hand #131 --",2026-02-14T16:56:25.741Z,177108818574102
"""nw @ gTBoFhSFHs"" collected 17 from pot",2026-02-14T16:56:25.741Z,177108818574101
"Uncalled bet of 8 returned to ""nw @ gTBoFhSFHs""",2026-02-14T16:56:25.741Z,177108818574100
"""lmm @ 4Iies5lZZX"" folds",2026-02-14T16:56:24.937Z,177108818493700
"""nw @ gTBoFhSFHs"" bets 8",2026-02-14T16:56:23.291Z,177108818329100
"Flop:  [9♦, 3♣, 8♦]",2026-02-14T16:56:20.140Z,177108818014000
"""mouyu1021 @ UAV9Myl4l0"" folds",2026-02-14T16:56:19.311Z,177108817931100
"""zjq @ hrS5DgYeW9"" folds",2026-02-14T16:56:17.228Z,177108817722800
"""Nuo @ txW4Zv0Ud7"" folds",2026-02-14T16:56:16.073Z,177108817607300
"""lmm @ 4Iies5lZZX"" calls 7",2026-02-14T16:56:14.777Z,177108817477700
"""nw @ gTBoFhSFHs"" raises to 7",2026-02-14T16:56:11.342Z,177108817134200
"""L4tent(2) @ gQ7LdQUhGg"" folds",2026-02-14T16:56:08.209Z,177108816820900
"""wjh @ yQzNmdWzgU"" folds",2026-02-14T16:56:07.085Z,177108816708500
"""hyq @ HZkdinonr0"" folds",2026-02-14T16:56:05.648Z,177108816564800
"""mouyu1021 @ UAV9Myl4l0"" posts a big blind of 2",2026-02-14T16:56:04.276Z,177108816427611
"""zjq @ hrS5DgYeW9"" posts a small blind of 1",2026-02-14T16:56:04.276Z,177108816427610
"Your hand is A♥, 6♦",2026-02-14T16:56:04.276Z,177108816427608
"Player stacks: #2 ""nw @ gTBoFhSFHs"" (428) | #3 ""lmm @ 4Iies5lZZX"" (257) | #4 ""Nuo @ txW4Zv0Ud7"" (386) | #5 ""zjq @ hrS5DgYeW9"" (380) | #7 ""mouyu1021 @ UAV9Myl4l0"" (875) | #8 ""hyq @ HZkdinonr0"" (537) | #9 ""wjh @ yQzNmdWzgU"" (549) | #10 ""L4tent(2) @ gQ7LdQUhGg"" (656)",2026-02-14T16:56:04.276Z,177108816427601
"-- starting hand #131 (id: a0ms6lkbipcp)  No Limit Texas Hold'em (dealer: ""Nuo @ txW4Zv0Ud7"") --",2026-02-14T16:56:04.276Z,177108816427600
"Undealt cards:  [K♥, 2♦, 8♥, 7♥, 6♥]",2026-02-14T16:55:59.971Z,177108815997100
"-- ending hand #130 --",2026-02-14T16:55:58.358Z,177108815835802
"""wjh @ yQzNmdWzgU"" collected 23 from pot",2026-02-14T16:55:58.358Z,177108815835801
"Uncalled bet of 21 returned to ""wjh @ yQzNmdWzgU""",2026-02-14T16:55:58.358Z,177108815835800
"""hyq @ HZkdinonr0"" folds",2026-02-14T16:55:57.548Z,177108815754800
"""mouyu1021 @ UAV9Myl4l0"" folds",2026-02-14T16:55:51.658Z,177108815165800
"""zjq @ hrS5DgYeW9"" folds",2026-02-14T16:55:48.509Z,177108814850900
"""Nuo @ txW4Zv0Ud7"" folds",2026-02-14T16:55:47.294Z,177108814729400
"""lmm @ 4Iies5lZZX"" folds",2026-02-14T16:55:45.960Z,177108814596000
"""nw @ gTBoFhSFHs"" folds",2026-02-14T16:55:44.690Z,177108814469000
"""L4tent(2) @ gQ7LdQUhGg"" folds",2026-02-14T16:55:43.810Z,177108814381000
"""wjh @ yQzNmdWzgU"" raises to 30",2026-02-14T16:55:39.512Z,177108813951200
"""hyq @ HZkdinonr0"" raises to 9",2026-02-14T16:55:33.497Z,177108813349700
"""mouyu1021 @ UAV9Myl4l0"" calls 2",2026-02-14T16:55:30.993Z,177108813099300
"""zjq @ hrS5DgYeW9"" posts a big blind of 2",2026-02-14T16:55:27.256Z,177108812725611
"""Nuo @ txW4Zv0Ud7"" posts a small blind of 1",2026-02-14T16:55:27.256Z,177108812725610
"Your hand is K♦, A♦",2026-02-14T16:55:27.256Z,177108812725608
"Player stacks: #2 ""nw @ gTBoFhSFHs"" (428) | #3 ""lmm @ 4Iies5lZZX"" (257) | #4 ""Nuo @ txW4Zv0Ud7"" (387) | #5 ""zjq @ hrS5DgYeW9"" (382) | #7 ""mouyu1021 @ UAV9Myl4l0"" (877) | #8 ""hyq @ HZkdinonr0"" (546) | #9 ""wjh @ yQzNmdWzgU"" (535) | #10 ""L4tent(2) @ gQ7LdQUhGg"" (656)",2026-02-14T16:55:27.256Z,177108812725601
"-- starting hand #130 (id: y3ewmfwrk7ge)  No Limit Texas Hold'em (dealer: ""lmm @ 4Iies5lZZX"") --",2026-02-14T16:55:27.256Z,177108812725600
"-- ending hand #129 --",2026-02-14T16:55:21.330Z,177108812133002
"""L4tent(2) @ gQ7LdQUhGg"" collected 31 from pot",2026-02-14T16:55:21.330Z,177108812133001
"Uncalled bet of 15 returned to ""L4tent(2) @ gQ7LdQUhGg""",2026-02-14T16:55:21.330Z,177108812133000
"""wjh @ yQzNmdWzgU"" folds",2026-02-14T16:55:20.505Z,177108812050500
"""hyq @ HZkdinonr0"" folds",2026-02-14T16:55:19.229Z,177108811922900
"""nw @ gTBoFhSFHs"" folds",2026-02-14T16:55:17.706Z,177108811770600
"""L4tent(2) @ gQ7LdQUhGg"" bets 15",2026-02-14T16:55:14.424Z,177108811442400
"""wjh @ yQzNmdWzgU"" checks",2026-02-14T16:55:11.296Z,177108811129600
"""hyq @ HZkdinonr0"" checks",2026-02-14T16:55:01.045Z,177108810104500
"Turn: A♠, 5♥, 10♣ [4♣]",2026-02-14T16:54:58.929Z,177108809892900
"""nw @ gTBoFhSFHs"" checks",2026-02-14T16:54:58.085Z,177108809808500
"""L4tent(2) @ gQ7LdQUhGg"" checks",2026-02-14T16:54:56.913Z,177108809691300
"""wjh @ yQzNmdWzgU"" checks",2026-02-14T16:54:52.157Z,177108809215700
"""hyq @ HZkdinonr0"" checks",2026-02-14T16:54:47.903Z,177108808790300
"Flop:  [A♠, 5♥, 10♣]",2026-02-14T16:54:44.252Z,177108808425200
"""Nuo @ txW4Zv0Ud7"" folds",2026-02-14T16:54:43.401Z,177108808340100
"""lmm @ 4Iies5lZZX"" folds",2026-02-14T16:54:41.837Z,177108808183700
"""nw @ gTBoFhSFHs"" calls 7",2026-02-14T16:54:40.695Z,177108808069500
"""L4tent(2) @ gQ7LdQUhGg"" calls 7",2026-02-14T16:54:39.791Z,177108807979100
"""wjh @ yQzNmdWzgU"" calls 7",2026-02-14T16:54:37.517Z,177108807751700
"""hyq @ HZkdinonr0"" raises to 7",2026-02-14T16:54:33.670Z,177108807367000
"""mouyu1021 @ UAV9Myl4l0"" folds",2026-02-14T16:54:30.833Z,177108807083300
"""zjq @ hrS5DgYeW9"" folds",2026-02-14T16:54:29.461Z,177108806946100
"""Nuo @ txW4Zv0Ud7"" posts a big blind of 2",2026-02-14T16:54:27.756Z,177108806775611
"""lmm @ 4Iies5lZZX"" posts a small blind of 1",2026-02-14T16:54:27.756Z,177108806775610
"Your hand is 2♣, 2♠",2026-02-14T16:54:27.756Z,177108806775608
"Player stacks: #2 ""nw @ gTBoFhSFHs"" (435) | #3 ""lmm @ 4Iies5lZZX"" (258) | #4 ""Nuo @ txW4Zv0Ud7"" (389) | #5 ""zjq @ hrS5DgYeW9"" (382) | #7 ""mouyu1021 @ UAV9Myl4l0"" (877) | #8 ""hyq @ HZkdinonr0"" (553) | #9 ""wjh @ yQzNmdWzgU"" (542) | #10 ""L4tent(2) @ gQ7LdQUhGg"" (632)",2026-02-14T16:54:27.756Z,177108806775601
"-- starting hand #129 (id: lxhtrpxeguxg)  No Limit Texas Hold'em (dealer: ""nw @ gTBoFhSFHs"") --",2026-02-14T16:54:27.756Z,177108806775600
"-- ending hand #128 --",2026-02-14T16:54:21.829Z,177108806182902
"""zjq @ hrS5DgYeW9"" collected 132 from pot",2026-02-14T16:54:21.829Z,177108806182901
"Uncalled bet of 40 returned to ""zjq @ hrS5DgYeW9""",2026-02-14T16:54:21.829Z,177108806182900
"""hyq @ HZkdinonr0"" folds",2026-02-14T16:54:20.983Z,177108806098300
"""zjq @ hrS5DgYeW9"" bets 40",2026-02-14T16:53:46.226Z,177108802622600
"Turn: 6♦, 6♠, 9♠ [9♣]",2026-02-14T16:53:33.754Z,177108801375400
"""hyq @ HZkdinonr0"" checks",2026-02-14T16:53:32.946Z,177108801294600
"""zjq @ hrS5DgYeW9"" checks",2026-02-14T16:53:25.869Z,177108800586900
"Flop:  [6♦, 6♠, 9♠]",2026-02-14T16:53:19.440Z,177108799944000
"""hyq @ HZkdinonr0"" calls 61",2026-02-14T16:53:18.633Z,177108799863300
"""mouyu1021 @ UAV9Myl4l0"" folds",2026-02-14T16:53:02.176Z,177108798217600
"""zjq @ hrS5DgYeW9"" raises to 61",2026-02-14T16:52:59.152Z,177108797915200
"""lmm @ 4Iies5lZZX"" folds",2026-02-14T16:52:48.287Z,177108796828700
"""nw @ gTBoFhSFHs"" folds",2026-02-14T16:52:44.263Z,177108796426300
"""L4tent(2) @ gQ7LdQUhGg"" folds",2026-02-14T16:52:41.252Z,177108796125200
"""wjh @ yQzNmdWzgU"" folds",2026-02-14T16:52:40.106Z,177108796010600
"""hyq @ HZkdinonr0"" raises to 28",2026-02-14T16:52:38.835Z,177108795883500
"""mouyu1021 @ UAV9Myl4l0"" calls 7",2026-02-14T16:52:29.659Z,177108794965900
"""zjq @ hrS5DgYeW9"" raises to 7",2026-02-14T16:52:24.705Z,177108794470500
"""Nuo @ txW4Zv0Ud7"" folds",2026-02-14T16:52:20.153Z,177108794015300
"""lmm @ 4Iies5lZZX"" posts a big blind of 2",2026-02-14T16:52:17.787Z,177108793778711
"""nw @ gTBoFhSFHs"" posts a small blind of 1",2026-02-14T16:52:17.787Z,177108793778710
"Your hand is 7♦, K♥",2026-02-14T16:52:17.787Z,177108793778708
"Player stacks: #2 ""nw @ gTBoFhSFHs"" (436) | #3 ""lmm @ 4Iies5lZZX"" (260) | #4 ""Nuo @ txW4Zv0Ud7"" (389) | #5 ""zjq @ hrS5DgYeW9"" (311) | #7 ""mouyu1021 @ UAV9Myl4l0"" (884) | #8 ""hyq @ HZkdinonr0"" (614) | #9 ""wjh @ yQzNmdWzgU"" (542) | #10 ""L4tent(2) @ gQ7LdQUhGg"" (632)",2026-02-14T16:52:17.787Z,177108793778701
"-- starting hand #128 (id: 7ja85ii9ksvz)  No Limit Texas Hold'em (dealer: ""L4tent(2) @ gQ7LdQUhGg"") --",2026-02-14T16:52:17.787Z,177108793778700
"-- ending hand #127 --",2026-02-14T16:52:14.774Z,177108793477402
"""mouyu1021 @ UAV9Myl4l0"" collected 258 from pot with Flush, A High (combination: 8♠, 9♠, 10♠, J♠, A♠)",2026-02-14T16:52:14.774Z,177108793477401
"""mouyu1021 @ UAV9Myl4l0"" shows a 8♠, J♠.",2026-02-14T16:52:14.774Z,177108793477400
"""wjh @ yQzNmdWzgU"" checks",2026-02-14T16:52:13.967Z,177108793396700
"""mouyu1021 @ UAV9Myl4l0"" checks",2026-02-14T16:52:06.257Z,177108792625700
"River: 3♣, A♠, 9♠, 10♠ [8♣]",2026-02-14T16:52:03.623Z,177108792362300
"""mouyu1021 @ UAV9Myl4l0"" calls 60",2026-02-14T16:52:02.783Z,177108792278300
"""wjh @ yQzNmdWzgU"" bets 60",2026-02-14T16:52:00.927Z,177108792092700
